"name","url","views"
"Major Texas Airports","https://opendata.socrata.com/Business/Major-Texas-Airports/fwzu-ie49","103"
"Snowfall in Columbia SC","https://opendata.socrata.com/Education/Snowfall-in-Columbia-SC/7nyq-retd","91"
"3ro b de 7 a 11-3","https://opendata.socrata.com/Education/3ro-b-de-7-a-11-3/tmze-c58y","93"
"Beachcare.org Global Sand Mining Database","https://opendata.socrata.com/Education/Beachcare-org-Global-Sand-Mining-Database/ubxq-kp6b","104"
"Experts Mailing List","https://opendata.socrata.com/Business/Experts-Mailing-List/tgz7-fz3z","101"
"AUTOMOBILE INTERACTIVE AOR","https://opendata.socrata.com/dataset/AUTOMOBILE-INTERACTIVE-AOR/jeht-7jjw","92"
"Eighth District","https://opendata.socrata.com/Government/Eighth-District/amdi-nmqp","100"
"3000 Workers of 17 States Eligible for TAA","https://opendata.socrata.com/Government/3000-Workers-of-17-States-Eligible-for-TAA/7byx-dsux","99"
"axsdds","https://opendata.socrata.com/Government/axsdds/xsys-vh3v","696"
"Men: Time spent on Facebook (Chart)","https://opendata.socrata.com/dataset/Men-Time-spent-on-Facebook-Chart-/mhsq-9xqj","98"
"Virginia","https://opendata.socrata.com/Government/Virginia/itbw-uz55","118"
"Paula","https://opendata.socrata.com/dataset/Paula/3hwe-2niv","92"
"Retail Type","https://opendata.socrata.com/Business/Retail-Type/5fzg-jvac","100"
"All Population Data - Heat Map","https://opendata.socrata.com/dataset/All-Population-Data-Heat-Map/mx84-74gw","125"
"test1","https://opendata.socrata.com/Personal/test1/f28i-b4mp","93"
"Bremartion Super Draft 2010","https://opendata.socrata.com/Fun/Bremartion-Super-Draft-2010/efsb-tkfh","92"
"Sondage Cours SIO","https://opendata.socrata.com/dataset/Sondage-Cours-SIO/i8qm-5mmf","74"
"Annuity","https://opendata.socrata.com/Personal/Annuity/w8v6-haus","92"
"Email Share","https://opendata.socrata.com/dataset/Email-Share/rsbj-4h3h","106"
"books database blist","https://opendata.socrata.com/Education/books-database-blist/wd74-q7pg","94"
"catch_share","https://opendata.socrata.com/Government/catch_share/zctu-2ktn","93"
"Media","https://opendata.socrata.com/Business/Media/g3sm-s2h9","81"
"1号店账户","https://opendata.socrata.com/dataset/1-/au92-xmpc","133"
"Information Security Media reference","https://opendata.socrata.com/Education/Information-Security-Media-reference/n737-y9cs","107"
"Easy-Bills Sales Tracker","https://opendata.socrata.com/Business/Easy-Bills-Sales-Tracker/7bc5-vbwg","106"
"Collagist Poster Prices","https://opendata.socrata.com/Business/Collagist-Poster-Prices/5rww-3mzh","97"
"Saxon Infotech - DChart","https://opendata.socrata.com/Fun/Saxon-Infotech-DChart/5v2n-v49c","129"
"Monthly Landings Timeline","https://opendata.socrata.com/dataset/Monthly-Landings-Timeline/ukpb-jasz","94"
"Improved CRM template with Actions","https://opendata.socrata.com/Business/Improved-CRM-template-with-Actions/78kj-qymy","98"
"Sales","https://opendata.socrata.com/Business/Sales/fihm-38b4","108"
"Port Townsend Restaurants","https://opendata.socrata.com/dataset/Port-Townsend-Restaurants/qpc3-5jcp","16"
"Rectas de pescado","https://opendata.socrata.com/Personal/Rectas-de-pescado/7e4d-ubjz","16"
"Test Data","https://opendata.socrata.com/Government/Test-Data/65an-ju5f","21"
"CGP Email Alert","https://opendata.socrata.com/Business/CGP-Email-Alert/47sb-jwzz","17"
"Franciscan Videos","https://opendata.socrata.com/Education/Franciscan-Videos/tm8w-gr2a","16"
"PKP III","https://opendata.socrata.com/dataset/PKP-III/sswy-cxf6","17"
"Testing","https://opendata.socrata.com/Personal/Testing/dmmu-f7ka","6"
"df","https://opendata.socrata.com/dataset/df/4qa7-qra9","17"
"XHTML Videoembed Cheatsheet","https://opendata.socrata.com/Personal/XHTML-Videoembed-Cheatsheet/7wbk-y9v6","16"
"todo-imported","https://opendata.socrata.com/dataset/todo-imported/fgnu-ua8e","17"
"SC House Members 2011","https://opendata.socrata.com/Government/SC-House-Members-2011/zwxg-q9iv","30"
"Timeline for Spring Newsletter","https://opendata.socrata.com/Personal/Timeline-for-Spring-Newsletter/itk8-qkb4","16"
"To Do","https://opendata.socrata.com/dataset/To-Do/vrgy-9788","17"
"Cold Zipper Career Metrics","https://opendata.socrata.com/Fun/Cold-Zipper-Career-Metrics/8aes-dm37","6"
"Earthquake Chart","https://opendata.socrata.com/dataset/Earthquake-Chart/g8px-vwrq","10"
"Test Copy SAPF - 2011-based - Population By Age By Lsoa  Hampshire  UK","https://opendata.socrata.com/Government/Test-Copy-SAPF-2011-based-Population-By-Age-By-Lso/tbq7-47v7","8"
"Danec","https://opendata.socrata.com/dataset/Danec/n7vd-3946","16"
"school work","https://opendata.socrata.com/dataset/school-work/graj-dwhf","16"
"work","https://opendata.socrata.com/Business/work/9gyn-yaps","16"
"Perry","https://opendata.socrata.com/dataset/Perry/9tr7-gn3c","18"
"People","https://opendata.socrata.com/dataset/People/7tdw-4ps9","16"
"Line chart","https://opendata.socrata.com/Government/Line-chart/ehah-4qud","19"
"test","https://opendata.socrata.com/Personal/test/7824-ffi5","17"
"DATA_BUN","https://opendata.socrata.com/Government/DATA_BUN/gy9t-jc82","17"
"Sch Eog Test Level","https://opendata.socrata.com/Education/Sch-Eog-Test-Level/8bgi-agud","45"
"Production Volume Calculator","https://opendata.socrata.com/dataset/Production-Volume-Calculator/8tkm-3qmq","17"
"Lea Eoc Summ Disagg","https://opendata.socrata.com/Education/Lea-Eoc-Summ-Disagg/3wbe-ht43","41"
"Paychecks","https://opendata.socrata.com/Personal/Paychecks/epg2-ekvz","16"
"pre owend","https://opendata.socrata.com/dataset/pre-owend/tt5r-s4ng","17"
"Kontakte","https://opendata.socrata.com/dataset/Kontakte/j5fp-9v2b","17"
"Winter Quarter 2008-2009 Study Room Schedule","https://opendata.socrata.com/dataset/Winter-Quarter-2008-2009-Study-Room-Schedule/9vza-jifh","19"
"name of blist","https://opendata.socrata.com/Fun/name-of-blist/c6y4-w749","17"
"MATRIX Sub_List","https://opendata.socrata.com/Personal/MATRIX-Sub_List/cekn-vk2s","16"
"Web 2.0 database","https://opendata.socrata.com/dataset/Web-2-0-database/32xh-fart","18"
"income","https://opendata.socrata.com/dataset/income/6rsh-xjie","20"
"Ninjas","https://opendata.socrata.com/dataset/Ninjas/98im-3ds7","16"
"Test","https://opendata.socrata.com/Personal/Test/vrcn-u68g","16"
"taxworry.com Readers","https://opendata.socrata.com/dataset/taxworry-com-Readers/hjxd-uqrz","16"
"Proba","https://opendata.socrata.com/dataset/Proba/2564-hguk","16"
"Increased Demand at Domestic Violence Shelters in Washington, DC","https://opendata.socrata.com/Education/Increased-Demand-at-Domestic-Violence-Shelters-in-/ig6k-weuv","17"
"Montgomery: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Montgomery-Milk-RadNet-Laboratory-Analysis/avdd-fe5u","110"
"2010 WHITE HOUSE $ALARIES Special Assistant","https://opendata.socrata.com/Government/2010-WHITE-HOUSE-ALARIES-Special-Assistant/umpu-fxi7","109"
"Candidate contribuitons","https://opendata.socrata.com/Government/Candidate-contribuitons/kenf-27vq","100"
"special agents","https://opendata.socrata.com/Government/special-agents/nqi3-nghj","105"
"Public School Board Ward B Results","https://opendata.socrata.com/dataset/Public-School-Board-Ward-B-Results/56t2-armk","96"
"Favorite Piano Music to Play","https://opendata.socrata.com/Fun/Favorite-Piano-Music-to-Play/acrm-8uqt","97"
"Resumes","https://opendata.socrata.com/Personal/Resumes/qf3y-v7ur","95"
"Equipment Inventory-To Be Placed","https://opendata.socrata.com/Business/Equipment-Inventory-To-Be-Placed/hgjm-iar7","92"
"Amir's blist","https://opendata.socrata.com/dataset/Amir-s-blist/u8dc-est8","91"
"Jacques-vocab","https://opendata.socrata.com/dataset/Jacques-vocab/hpzu-ujv9","91"
"Entfernung","https://opendata.socrata.com/Fun/Entfernung/i6eg-jvdf","114"
"DOE Recovery Pillars Energy Efficiency","https://opendata.socrata.com/dataset/DOE-Recovery-Pillars-Energy-Efficiency/4ieq-45k9","84"
"State Populations 1790-2011","https://opendata.socrata.com/Education/State-Populations-1790-2011/tkyg-5s5b","20"
"by time period","https://opendata.socrata.com/Education/by-time-period/88ae-84fc","102"
"Cleanup","https://opendata.socrata.com/dataset/Cleanup/4cse-mn8b","94"
"Practicasantisindicales","https://opendata.socrata.com/dataset/Practicasantisindicales/fa5k-tmv8","40"
"Favorite Albums","https://opendata.socrata.com/Fun/Favorite-Albums/h5fn-j4tm","99"
"FilterMap","https://opendata.socrata.com/dataset/FilterMap/pnjk-scrg","108"
"Educational Web 2.0 Tools","https://opendata.socrata.com/Education/Educational-Web-2-0-Tools/nkrz-cm5x","106"
"Ambassador","https://opendata.socrata.com/dataset/Ambassador/7wa7-7far","128"
"06/06/09","https://opendata.socrata.com/dataset/06-06-09/e62z-4tdg","83"
"Kevin's Map","https://opendata.socrata.com/dataset/Kevin-s-Map/tfb2-s94k","85"
"FISTEMATICA 2.0 CHEM","https://opendata.socrata.com/Education/FISTEMATICA-2-0-CHEM/erqy-ret6","95"
"2002","https://opendata.socrata.com/Government/2002/m2av-5823","128"
"test","https://opendata.socrata.com/dataset/test/ngdj-yw8e","93"
"FGCU_salary","https://opendata.socrata.com/dataset/FGCU_salary/gaju-394c","146"
"Wyjazd na Chorwacje","https://opendata.socrata.com/Personal/Wyjazd-na-Chorwacje/i8ew-rxmh","91"
"Some things about advertising to stand for","https://opendata.socrata.com/Personal/Some-things-about-advertising-to-stand-for/86gi-naea","99"
"PRC Ethics Survey","https://opendata.socrata.com/Government/PRC-Ethics-Survey/nziy-9ite","96"
"test list 1","https://opendata.socrata.com/Business/test-list-1/kef6-pnt8","107"
"NAMES OF CONTRIBUTORS TO THE FELMAUSA EDUCATION ASSISTANCE PROJECT","https://opendata.socrata.com/Education/NAMES-OF-CONTRIBUTORS-TO-THE-FELMAUSA-EDUCATION-AS/3rdc-y3ak","102"
"ESJ Projects","https://opendata.socrata.com/Business/ESJ-Projects/5fdv-m2np","99"
"www..cuatrogatos.org","https://opendata.socrata.com/Education/www-cuatrogatos-org/ra48-5dcb","94"
"CresitData","https://opendata.socrata.com/Government/CresitData/t2b4-iu6f","293"
"Played Games","https://opendata.socrata.com/dataset/Played-Games/7uyj-uahn","93"
"TAPES - DGB","https://opendata.socrata.com/Business/TAPES-DGB/rcdw-nzi7","615"
"Pharmacies in Chicago","https://opendata.socrata.com/Business/Pharmacies-in-Chicago/ytw2-tyid","143"
"Fabric Widget","https://opendata.socrata.com/Business/Fabric-Widget/bmky-47xh","92"
"Connections Index","https://opendata.socrata.com/Business/Connections-Index/67ew-wmkk","95"
"Top 5","https://opendata.socrata.com/Government/Top-5/nuv6-r7fk","92"
"Generica de Gastos III Trimestre 2012","https://opendata.socrata.com/Government/Generica-de-Gastos-III-Trimestre-2012/mqqt-e567","15"
"adadfa","https://opendata.socrata.com/dataset/adadfa/rzai-7sse","16"
"Money Planner","https://opendata.socrata.com/Personal/Money-Planner/fyg9-wv3i","16"
"2007 Obesity rates by Ward","https://opendata.socrata.com/dataset/2007-Obesity-rates-by-Ward/x3kr-58e3","9"
"Feb 2012 Cleaned-2","https://opendata.socrata.com/Government/Feb-2012-Cleaned-2/w8b4-7rse","15"
"Project List","https://opendata.socrata.com/dataset/Project-List/r3pk-mqwe","16"
"Proba","https://opendata.socrata.com/dataset/Proba/mzsd-z3cd","16"
"Vendetta Members Pubblic","https://opendata.socrata.com/dataset/Vendetta-Members-Pubblic/nbdr-iiyk","16"
"123","https://opendata.socrata.com/dataset/123/6wkb-jmfz","17"
"List","https://opendata.socrata.com/dataset/List/8s27-fj98","17"
"Statewide Small Biz Employment Data","https://opendata.socrata.com/dataset/Statewide-Small-Biz-Employment-Data/ukw7-sn9h","16"
"ashen","https://opendata.socrata.com/Business/ashen/i3pj-p8h3","17"
"ohMyGov","https://opendata.socrata.com/dataset/ohMyGov/ipck-w2ng","16"
"invoice","https://opendata.socrata.com/dataset/invoice/xtvp-sg3h","16"
"teste","https://opendata.socrata.com/dataset/teste/idt2-rj6m","17"
"Pie Chart","https://opendata.socrata.com/dataset/Pie-Chart/cuyt-knur","22"
"Liste1","https://opendata.socrata.com/dataset/Liste1/29s2-z88m","16"
"testing","https://opendata.socrata.com/Personal/testing/6k77-4k55","16"
"mb books","https://opendata.socrata.com/dataset/mb-books/484d-kfgf","16"
"SAPF - 2011-based - Population by Age by Lsoa, Hampshire, UK","https://opendata.socrata.com/Government/SAPF-2011-based-Population-by-Age-by-Lsoa-Hampshir/96ek-qzdb","42"
"words","https://opendata.socrata.com/dataset/words/6qxk-anhh","17"
"COLLECTIVE SOCIETIES OF COPYRIGHT","https://opendata.socrata.com/Personal/COLLECTIVE-SOCIETIES-OF-COPYRIGHT/m29v-6mem","17"
"months of the year","https://opendata.socrata.com/dataset/months-of-the-year/svvm-cmvr","18"
"ilya","https://opendata.socrata.com/dataset/ilya/qya5-ybmm","16"
"HF TO DO","https://opendata.socrata.com/Personal/HF-TO-DO/2amh-ybfi","17"
"Display: All a Flutter","https://opendata.socrata.com/Personal/Display-All-a-Flutter/jr8b-fvu5","17"
"error","https://opendata.socrata.com/dataset/error/sxep-93nc","16"
"Final Exam attendance","https://opendata.socrata.com/Education/Final-Exam-attendance/djgn-inz2","17"
"Homeschool","https://opendata.socrata.com/Fun/Homeschool/pep4-5jse","17"
"Buy, Sell, Trade","https://opendata.socrata.com/Fun/Buy-Sell-Trade/bnyw-4bp3","17"
"piotr blist 1","https://opendata.socrata.com/Personal/piotr-blist-1/b5cd-5dtj","17"
"PCs and AVs","https://opendata.socrata.com/Personal/PCs-and-AVs/cq4m-whae","17"
"PM","https://opendata.socrata.com/dataset/PM/vcta-8ram","17"
"Useful Links","https://opendata.socrata.com/Business/Useful-Links/5bt6-gr7y","17"
"Cadastro","https://opendata.socrata.com/Education/Cadastro/8b3d-5tkg","18"
"brother and me","https://opendata.socrata.com/dataset/brother-and-me/9cwj-5fnz","16"
"start","https://opendata.socrata.com/dataset/start/sywn-sven","16"
"test","https://opendata.socrata.com/dataset/test/9dis-3e6d","16"
"Acamp Foz","https://opendata.socrata.com/dataset/Acamp-Foz/c4zy-zkje","16"
"TMS Professionals at a Glance","https://opendata.socrata.com/dataset/TMS-Professionals-at-a-Glance/uze7-satd","16"
"Dataset","https://opendata.socrata.com/Business/Dataset/mvdh-fryp","139"
"US Mines","https://opendata.socrata.com/dataset/US-Mines/tkgy-xgdy","97"
"Larry D. Bucshon campaign contribution sources","https://opendata.socrata.com/Government/Larry-D-Bucshon-campaign-contribution-sources/rtvk-rg7h","91"
"Truck","https://opendata.socrata.com/Business/Truck/q7he-zx5s","90"
"Office Web 2.0 Apps","https://opendata.socrata.com/Education/Office-Web-2-0-Apps/crwp-qm8g","97"
"VT SOL","https://opendata.socrata.com/dataset/VT-SOL/mwn8-f3b2","92"
"2007-08 dmu marks","https://opendata.socrata.com/dataset/2007-08-dmu-marks/dfae-3dge","90"
"BD's Recipes","https://opendata.socrata.com/Fun/BD-s-Recipes/4tqk-7hcd","103"
"Estoque Mary Kay","https://opendata.socrata.com/Business/Estoque-Mary-Kay/sraj-hurr","90"
"Completed","https://opendata.socrata.com/dataset/Completed/pu7m-3tqi","90"
"James and Bruce IT Projects","https://opendata.socrata.com/Business/James-and-Bruce-IT-Projects/i4yv-u8gz","93"
"Pets Widget","https://opendata.socrata.com/Business/Pets-Widget/b2az-ehke","92"
"Top 10 Cities","https://opendata.socrata.com/Government/Top-10-Cities/v6wg-f7uc","91"
"Bagaglio deserto","https://opendata.socrata.com/Personal/Bagaglio-deserto/8auf-pww4","55"
"Sonoma County and Beyond Climb List","https://opendata.socrata.com/dataset/Sonoma-County-and-Beyond-Climb-List/kdxb-kqxe","109"
"raSoc2Filter&Map","https://opendata.socrata.com/dataset/raSoc2Filter-Map/ufij-d2xe","101"
"Bank Closings","https://opendata.socrata.com/Government/Bank-Closings/zqs5-gzme","93"
"311 Case Data - Abandoned Vehicle Map","https://opendata.socrata.com/Government/311-Case-Data-Abandoned-Vehicle-Map/mzb6-up26","159"
"2 filters","https://opendata.socrata.com/dataset/2-filters/rczk-nygt","15"
"tech","https://opendata.socrata.com/Business/tech/65q3-euwu","28"
"The World Bank: Data Filter For Population Density","https://opendata.socrata.com/dataset/The-World-Bank-Data-Filter-For-Population-Density/tnf5-3ivk","116"
"College Information","https://opendata.socrata.com/Business/College-Information/qspi-j66p","98"
"Miscellaneous Widget","https://opendata.socrata.com/Business/Miscellaneous-Widget/kbxr-554e","91"
"Ken's List","https://opendata.socrata.com/Business/Ken-s-List/84sp-6wda","53"
"Dispersant Constituent Sampling Locations","https://opendata.socrata.com/dataset/Dispersant-Constituent-Sampling-Locations/8qv5-4u6k","96"
"Functionally Obsolete","https://opendata.socrata.com/Government/Functionally-Obsolete/dm53-sbr8","91"
"Social Services In Trinidad and Tobago","https://opendata.socrata.com/Education/Social-Services-In-Trinidad-and-Tobago/6pay-j7mc","145"
"Hombres","https://opendata.socrata.com/Fun/Hombres/nfbv-mfmy","97"
"PKIDs' Communications Made Easy","https://opendata.socrata.com/Education/PKIDs-Communications-Made-Easy/ttu2-xbpu","96"
"Haute Guy Couture SLurls","https://opendata.socrata.com/Personal/Haute-Guy-Couture-SLurls/5th5-aba9","97"
"GTA- Vice City Cheats (PS2)","https://opendata.socrata.com/dataset/GTA-Vice-City-Cheats-PS2-/r6i9-gp42","106"
"Painesville: All RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Painesville-All-RadNet-Laboratory-Analysis/pwq8-f4bj","114"
"Dade City: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Dade-City-Milk-RadNet-Laboratory-Analysis/59fm-excz","116"
"APOYANOS","https://opendata.socrata.com/Government/APOYANOS/s4mq-2twt","95"
"Employee","https://opendata.socrata.com/Business/Employee/e4jb-kz86","93"
"District Camp","https://opendata.socrata.com/dataset/District-Camp/ixve-33s3","80"
"Comic Wantlist","https://opendata.socrata.com/Personal/Comic-Wantlist/ijff-ch8n","92"
"Tom Davis","https://opendata.socrata.com/Government/Tom-Davis/iz6s-dds4","98"
"Digital Voice Recorder Options","https://opendata.socrata.com/Education/Digital-Voice-Recorder-Options/ngu2-ksxp","95"
"2008-2010 Midlands expenses","https://opendata.socrata.com/Government/2008-2010-Midlands-expenses/y3r8-yct5","101"
"TestList","https://opendata.socrata.com/dataset/TestList/wcb3-4ajf","16"
"That's going on the website...","https://opendata.socrata.com/Fun/That-s-going-on-the-website-/mxai-38ta","17"
"ledger","https://opendata.socrata.com/dataset/ledger/nm6z-nbip","16"
"Letto","https://opendata.socrata.com/dataset/Letto/bcav-n7vm","17"
"Recruit1","https://opendata.socrata.com/dataset/Recruit1/sabr-qygb","16"
"data 2","https://opendata.socrata.com/dataset/data-2/kair-ja57","16"
"test","https://opendata.socrata.com/dataset/test/spaa-xr6v","16"
"Farm","https://opendata.socrata.com/Fun/Farm/988e-2utw","17"
"Liste a Faire","https://opendata.socrata.com/Personal/Liste-a-Faire/cb5v-jpr4","17"
"Idea Bank","https://opendata.socrata.com/Personal/Idea-Bank/62y9-mrge","16"
"Test","https://opendata.socrata.com/Personal/Test/7n6u-5yhw","18"
"Maya","https://opendata.socrata.com/Personal/Maya/fkue-bzp8","18"
"Sally Taming","https://opendata.socrata.com/Personal/Sally-Taming/8xeh-gfhf","18"
"WEBSITES","https://opendata.socrata.com/dataset/WEBSITES/7php-6t5g","20"
"Nicki Birthday List","https://opendata.socrata.com/dataset/Nicki-Birthday-List/uthw-56zy","17"
"Tarefas","https://opendata.socrata.com/dataset/Tarefas/i2sb-s4zq","17"
"Club Progettisti","https://opendata.socrata.com/dataset/Club-Progettisti/ifx8-ir6h","17"
"awsome blist","https://opendata.socrata.com/Fun/awsome-blist/ghtc-mn7q","16"
"Book2","https://opendata.socrata.com/dataset/Book2/yh4m-2pwt","10"
"test blist","https://opendata.socrata.com/Education/test-blist/74v4-gh7w","16"
"Scouts","https://opendata.socrata.com/dataset/Scouts/3dye-u5ru","17"
"~Tunage!~","https://opendata.socrata.com/Fun/-Tunage-/hcnx-e7h3","19"
"Noveember TAP","https://opendata.socrata.com/dataset/Noveember-TAP/bkm8-qgdh","18"
"LOCOCO ADDRESS BOOK","https://opendata.socrata.com/Personal/LOCOCO-ADDRESS-BOOK/skcs-deqk","18"
"TG WORKFLOW LOG","https://opendata.socrata.com/Business/TG-WORKFLOW-LOG/nzs3-wp2e","17"
"test blist","https://opendata.socrata.com/Personal/test-blist/p4nv-4kkd","18"
"document","https://opendata.socrata.com/dataset/document/496b-n2e5","17"
"MOnth","https://opendata.socrata.com/dataset/MOnth/mi2b-tcy7","17"
"Wines Etc","https://opendata.socrata.com/dataset/Wines-Etc/mgvz-tc3u","17"
"katarwut","https://opendata.socrata.com/dataset/katarwut/vqb7-uy2v","19"
"teste","https://opendata.socrata.com/Personal/teste/ptvr-vy9m","18"
"Inicio IQ Financiero","https://opendata.socrata.com/Education/Inicio-IQ-Financiero/fph5-ktqb","18"
"dc zc","https://opendata.socrata.com/Business/dc-zc/jjmq-88wi","18"
"India's Educational Choices","https://opendata.socrata.com/dataset/India-s-Educational-Choices/sywm-rhux","18"
"find standard Widget","https://opendata.socrata.com/Education/find-standard-Widget/efyh-u3ak","18"
"Bills","https://opendata.socrata.com/Personal/Bills/rgdf-39hn","17"
"Winter 2009 Assignments and Exams","https://opendata.socrata.com/Education/Winter-2009-Assignments-and-Exams/iyy9-g324","21"
"test","https://opendata.socrata.com/dataset/test/jza8-wnw3","17"
"test drive","https://opendata.socrata.com/dataset/test-drive/mjgy-8hix","17"
"sample","https://opendata.socrata.com/dataset/sample/3erv-6jz9","17"
"Movie","https://opendata.socrata.com/dataset/Movie/q3ye-apxv","90"
"Program Evaluation","https://opendata.socrata.com/Business/Program-Evaluation/t2w5-kngg","101"
"Division of Ecological Studies","https://opendata.socrata.com/dataset/Division-of-Ecological-Studies/xx6w-rvk6","107"
"Things to do before leaving for Florida","https://opendata.socrata.com/dataset/Things-to-do-before-leaving-for-Florida/s4c6-yit3","98"
"Greenest Cities in the US","https://opendata.socrata.com/Personal/Greenest-Cities-in-the-US/f6k2-ghc8","117"
"Result Limit Ratio (Naphthalene)","https://opendata.socrata.com/dataset/Result-Limit-Ratio-Naphthalene-/edv2-krd4","90"
"DOE Recovery Pillars Aggregate Heatmap","https://opendata.socrata.com/dataset/DOE-Recovery-Pillars-Aggregate-Heatmap/ypgh-4udr","92"
"City of Salisbury Crime Data, 2004-2012","https://opendata.socrata.com/dataset/City-of-Salisbury-Crime-Data-2004-2012/6wju-wut2","92"
"Little Wenatchee Spring Chinook","https://opendata.socrata.com/dataset/Little-Wenatchee-Spring-Chinook/4ah7-tbuz","90"
"Dog Park Licenses Map","https://opendata.socrata.com/Government/Dog-Park-Licenses-Map/hp6u-zw3x","93"
"2do. a  de 11 a 3-5","https://opendata.socrata.com/Education/2do-a-de-11-a-3-5/ezzb-b7wt","90"
"RAting","https://opendata.socrata.com/Personal/RAting/sugd-nj3y","95"
"Inventory 021209 Widget2","https://opendata.socrata.com/dataset/Inventory-021209-Widget2/g8a9-icjz","90"
"2000","https://opendata.socrata.com/Government/2000/9hgk-3eg4","132"
"Informatica 2","https://opendata.socrata.com/Education/Informatica-2/quwd-jhm3","80"
"Differences in between government stakeholders, developers and citizens about open data","https://opendata.socrata.com/Government/Differences-in-between-government-stakeholders-dev/dgsw-isxi","93"
"Kats Kreationz","https://opendata.socrata.com/Personal/Kats-Kreationz/y32d-jmd4","90"
"2do web","https://opendata.socrata.com/Business/2do-web/j2j3-9vis","97"
"Bank Closures By State","https://opendata.socrata.com/Government/Bank-Closures-By-State/j7za-yudp","90"
"M&M's","https://opendata.socrata.com/dataset/M-M-s/9z5x-jhcs","96"
"prevost2","https://opendata.socrata.com/dataset/prevost2/8rr5-ipmh","89"
"Oregon 2009-2010 General Per Pupil","https://opendata.socrata.com/Education/Oregon-2009-2010-General-Per-Pupil/r8vz-j36n","99"
"BC 3","https://opendata.socrata.com/Business/BC-3/ias7-e3y8","94"
"VP Administrative Services","https://opendata.socrata.com/dataset/VP-Administrative-Services/yswy-j9yj","102"
"Read","https://opendata.socrata.com/Personal/Read/qmn8-shpx","93"
"June 09","https://opendata.socrata.com/dataset/June-09/r8re-9cbh","91"
"UC SOS WQ","https://opendata.socrata.com/dataset/UC-SOS-WQ/pxhg-vep7","13"
"Green Cities 2","https://opendata.socrata.com/dataset/Green-Cities-2/5etx-dkay","90"
"Webbtjänster","https://opendata.socrata.com/Education/Webbtj-nster/rc99-ffgv","96"
"FLYHALVES","https://opendata.socrata.com/Fun/FLYHALVES/jmh4-gdgf","108"
"In't Nederlands","https://opendata.socrata.com/Fun/In-t-Nederlands/ekua-mzsi","102"
"Calif. area","https://opendata.socrata.com/Government/Calif-area/h56p-6vsk","108"
"wa air","https://opendata.socrata.com/Government/wa-air/h4j3-mcq5","110"
"New Orleans: All RadNet Laboratory Analysis","https://opendata.socrata.com/Government/New-Orleans-All-RadNet-Laboratory-Analysis/6fdd-d6rg","109"
"Public Records Signworld Shops Closed 2011 Data","https://opendata.socrata.com/Business/Public-Records-Signworld-Shops-Closed-2011-Data/ednd-tza8","87"
"Massachusetts City and Town Directory Map","https://opendata.socrata.com/dataset/Massachusetts-City-and-Town-Directory-Map/x75j-ay9y","98"
"3Ro. A   7 a 11-3","https://opendata.socrata.com/Education/3Ro-A-7-a-11-3/x8vm-duji","89"
"Buddhist Blogs & Website Survey","https://opendata.socrata.com/Personal/Buddhist-Blogs-Website-Survey/r8zz-ktpz","92"
"Unit 3 Vikings: Raiders, Traders and Settlers","https://opendata.socrata.com/Education/Unit-3-Vikings-Raiders-Traders-and-Settlers/vag6-qsmr","98"
"Business Professionals Volunteer Network","https://opendata.socrata.com/Fun/Business-Professionals-Volunteer-Network/7b57-7py2","96"
"funding","https://opendata.socrata.com/dataset/funding/utqq-4gq3","17"
"should teenagers be able to drink alcahol?","https://opendata.socrata.com/dataset/should-teenagers-be-able-to-drink-alcahol-/kgdx-55cc","18"
"Math Grades","https://opendata.socrata.com/dataset/Math-Grades/u4wq-cihe","17"
"Luzia","https://opendata.socrata.com/dataset/Luzia/mbus-wpxc","17"
"About Gangs","https://opendata.socrata.com/dataset/About-Gangs/riur-3qza","17"
"ProjectDX","https://opendata.socrata.com/dataset/ProjectDX/b5x2-y2ds","17"
"Top Business Schools in USA","https://opendata.socrata.com/dataset/Top-Business-Schools-in-USA/4g23-969b","22"
"servey","https://opendata.socrata.com/dataset/servey/atru-h3cp","7"
"Top 20 Chicken Recipes","https://opendata.socrata.com/dataset/Top-20-Chicken-Recipes/9hh6-w53v","18"
"ThesisProgress","https://opendata.socrata.com/dataset/ThesisProgress/g37r-9ayt","17"
"Phone List","https://opendata.socrata.com/Personal/Phone-List/nwrr-3cjv","18"
"music","https://opendata.socrata.com/dataset/music/58te-mnu6","18"
"Cyber Citizenship","https://opendata.socrata.com/dataset/Cyber-Citizenship/d8m3-ids9","17"
"pagamento","https://opendata.socrata.com/dataset/pagamento/e3xm-mi4f","20"
"Citezenship","https://opendata.socrata.com/dataset/Citezenship/cmwq-wy78","17"
"xxvictoriaxx","https://opendata.socrata.com/dataset/xxvictoriaxx/kist-eprq","17"
"cyber bullying","https://opendata.socrata.com/dataset/cyber-bullying/bfdt-rfrs","31"
"Project list","https://opendata.socrata.com/dataset/Project-list/q3cv-8v57","18"
"activateUs","https://opendata.socrata.com/dataset/activateUs/fivm-57xn","17"
"testing2","https://opendata.socrata.com/dataset/testing2/ftqq-cm8n","18"
"TEST","https://opendata.socrata.com/dataset/TEST/eqwp-sews","17"
"MovieTemplate1","https://opendata.socrata.com/dataset/MovieTemplate1/rxew-ftn2","17"
